,country,page,last_edit,article_quality
1930,United States,James J. Reynolds,780245135,Start
1931,United States,Verne L. Reynolds,781114162,Start
1932,United States,Richard G. Green (lawyer),799328317,C
1933,United States,Tom Richmond (Montana politician),755866300,Start
1934,United States,Tim Rieser,795574330,Stub
1935,United States,Thomas T. Riley,715485245,Stub
1936,United States,George L. Rives,804241784,Start
1937,United States,Gerard Robinson,721369686,Stub
1938,United States,James Robinson (Ohio),710803018,Stub
1939,United States,John Rood,726603154,Stub
1940,United States,Allan Rosenberg (spy),800779451,Start
1941,United States,Anna M. Rosenberg,767384237,Stub
1942,United States,Jeremiah Russell,766141386,Stub
1943,United States,Michael J. Ryan (Philadelphia politician),787378692,Start
1944,United States,Sah-wich-ol-gadhw,788375638,Start
1945,United States,Woodie Salmon,758192183,Start
1946,United States,John Sandy,795879598,Stub
1947,United States,Savanukah,796036144,Start
1948,United States,Stephanie Schriock,794666842,Stub
1949,United States,Gregory Schulte,790522733,Start
1950,United States,Norm Semanko,797150597,Stub
1951,United States,Whitney North Seymour,763966332,Stub
1952,United States,John S.R. Shad,801606821,Start
1953,United States,John Shaffer,771270676,Stub
1954,United States,Thomas Shannon (Ohio politician),795422257,Stub
1955,United States,Elisha Shapiro,790580372,Start
1956,United States,Dennis Shea (lawyer),805517427,Stub
1957,United States,Walter Shelley,763464659,Start
1958,United States,Jim Shelton,763071951,Stub
1959,United States,Steven Simon,763558111,Stub
1960,United States,William B. Slaughter,786507898,Stub
1961,United States,Jason Small (Montana politician),738357018,Stub
1962,United States,Craig T. Smith,721411696,Stub
1963,United States,James E. Smith (politician),785593317,Stub
1964,United States,Tucker P. Smith,796036891,Start
1965,United States,Henry A. Smythe,712528813,Stub
1966,United States,Thomas Lowndes Snead,797682606,C
1967,United States,Robert Snyder (civil servant),803679942,Stub
1968,United States,Doug Sosnik,742470225,Stub
1969,United States,Jesse Spikes,795879608,Stub
1970,United States,Henry Throop Stanton,798615865,Start
1971,United States,Kara Stein,796095475,Start
1972,United States,Frederic Jesup Stimson,729068637,Start
1973,United States,Trenton Stokes,790278527,Stub
1974,United States,Hardy Strickland,726723718,Stub
1975,United States,Henry P. Sullivan,798496573,Start
1976,United States,J. Kirk Sullivan,798526086,Start
1977,United States,Kevin Sullivan (communications professional),795879350,Stub
1978,United States,Nels Swandal,783419710,Start
1979,United States,Samuel Jackson Swartz,759815715,Start
1980,United States,Tommy Tanaka,804782901,Stub
1981,United States,Peter Tarnoff,799300226,C
1982,United States,Henry J. Tasca,782898594,Start
1983,United States,Russel Tempel,763538400,Start
1984,United States,Pedro Agulto Tenorio,765501465,Stub
1985,United States,Desson Thomson,796036847,Start
1986,United States,James John Thomas,795879621,Stub
1987,United States,John Addison Thomas,723696504,Stub
1988,United States,Wray Thomas,796035420,Stub
1989,United States,Mary Kim Titla,800961804,Start
1990,United States,Robin L. Titus,722771207,Start
1991,United States,Christopher Tompkins,788439272,Start
1992,United States,Trembling Earth,743281119,Stub
1993,United States,Margaret D. Tutwiler,722109064,Stub
1994,United States,Charles Tyroler II,799241413,Stub
1995,United States,Carl Venne,720977067,Stub
1996,United States,Darci Vetter,747271200,Stub
1997,United States,Kirk Wagoner,794594535,Start
1998,United States,Walk-in-the-Water,790748697,Start
1999,United States,Christopher J. Ward,801618037,Stub
2000,United States,Frank H. Warder,715867755,Stub
2001,United States,Bruce R. Watkins,804386671,Stub
2002,United States,Dean Watkins,706605760,Stub
2003,United States,Robert Dorsey Watkins,804949474,C
2004,United States,James C. Webb,759978791,Stub
2005,United States,Roger Webb (politician),797049556,Stub
2006,United States,David Weintraub (official),793705354,Stub
2007,United States,Tom Welch (politician),805947351,Start
2008,United States,Barby Wells,793166201,Stub
2009,United States,Dean Westlake,773780592,Stub
2010,United States,Andrew Wiggin (judge),788291574,Stub
2011,United States,Edward Winn,790523186,Stub
2012,United States,Thomas Wood (mayor),762851362,Stub
2013,United States,Henry William Worley,779075337,Stub
2014,United States,Edwin M. Wright,798738968,Start
2015,United States,Margaret Wright (American politician),715869073,Stub
2016,United States,Smithson E. Wright,715579296,Stub
2017,United States,Barry S. Wynn,779366662,Stub
2018,United States,Matilde Zimmermann,796035471,Stub
2019,Andorra,Roser Bastida Areny,804386506,Start
2020,Andorra,Bernadeta Gaspà Bringueret,740435128,Stub
2021,Andorra,Olga Adellach Coma,762042495,Stub
2022,Andorra,Elisenda Vives Balmaña,804386614,C
2023,Andorra,Eva García Pastor,749433106,Start
2024,Andorra,Meritxell Mateu i Pi,723165771,Stub
2025,Andorra,Maria Pilar Riba Font,715867561,Stub
2026,Andorra,Montserrat Gil Torné,737292247,Stub
2027,Andorra,Jordi Cinca,777439492,Stub
2028,Andorra,Joel Font Coma,781951112,Stub
2029,Andorra,Juli Minoves,777470061,Stub
2030,Andorra,Albert Pintat,770817157,Stub
2031,Andorra,Gilbert Saboya Sunyé,788007453,Start
2032,Andorra,Jaume Serra Serra,800721908,Stub
2033,Andorra,List of heads of government of Andorra,800344427,Start
2034,Andorra,Jaume Bartumeu,788015372,Start
2035,Andorra,Marc Forné Molné,797362699,Stub
2036,Andorra,Pere López Agràs,804887425,Stub
2037,Andorra,Antoni Martí,794667296,Start
2038,Andorra,Josep Pintat-Solans,779366698,Stub
2039,Andorra,Òscar Ribas Reig,779366724,Stub
2040,Andorra,Enric Casadevall Medrano,779366609,Stub
2041,Andorra,Alain Bernat Gallego,720689030,Stub
2042,Andorra,Carles Blasi Vidal,715579765,Stub
2043,Andorra,Josep Calva,803298752,Start
2044,Andorra,Joan Albert Farré Santuré,795879603,Stub
2045,Andorra,Josep Maria Farré Naudi,791271217,Stub
2046,Andorra,Jordi Font Mariné,778929090,Stub
2047,Andorra,Emili Prats Grau,723741317,Stub
2048,Andorra,Ricard de Haro Jiménez,795879322,Stub
2049,Andorra,Julià Reig Ribó,748810629,Start
2050,Andorra,Jordi Jordana Rossell,799683479,Start
2051,Andorra,Maria Reig Moles,684499128,Stub
2052,Andorra,Boris Skossyreff,787894734,Stub
2053,Angola,Palmira Barbosa,749138916,Stub
2054,Angola,Maria Mambo Café,713423251,Stub
2055,Angola,Efigênia dos Santos Lima Clemente,793447028,C
2056,Angola,Ana Dias Lourenço,787304575,Start
2057,Angola,Anália de Victória Pereira,738706030,Start
2058,Angola,Kimpa Vita,784078878,Start
2059,Angola,David Chingunji,770853637,C
2060,Angola,Tito Chingunji,789517524,Stub
2061,Angola,Jeremias Chitunda,720170185,Stub
2062,Angola,Valdemar Chidondo,797220803,C
2063,Angola,António Dembo,775242747,C
2064,Angola,Elias Salupeto Pena,752753881,Stub
2065,Angola,Jorge Sangumba,801194124,Stub
2066,Angola,Wilson dos Santos,741475212,Stub
2067,Angola,Jonas Savimbi,712276137,Stub
2068,Angola,António Bento Bembe,803036381,Start
2069,Angola,Afonso Pedro Canga,803953524,Stub
2070,Angola,Boaventura Cardoso,792684695,Start
2071,Angola,Carolina Cerqueira,804379199,Start
2072,Angola,Georges Rebelo Chicoti,713455528,Stub
2073,Angola,António Jacinto,801156035,Start
2074,Angola,Aguinaldo Jaime,776491957,Start
2075,Angola,Paulo Teixeira Jorge,805396216,B
2076,Angola,Ambrósio Lukoki,715579851,Stub
2077,Angola,Gaspar Martins,752753260,Start
2078,Angola,João Bernardo de Miranda,784374404,C
2079,Angola,Roberto Leal Monteiro,777653249,Start
2080,Angola,Venâncio da Silva Moura,791871708,Stub
2081,Angola,Henrique de Carvalho Santos,791323586,C
2082,Angola,João Maria de Sousa,779429863,Stub
2083,Angola,Pedro de Castro van Dúnem,800247720,Start
2084,Angola,Template:Ministers of External Relations of Angola,757615213,Start
2085,Angola,Francisco Higino Carneiro,783453603,Stub
2086,Angola,Ekuikui IV,796893647,Stub
2087,Angola,Almerindo Jaka Jamba,795862869,Start
2088,Angola,Ngola Kabangu,789912374,C
2089,Angola,Paulo Kassoma,752753949,Stub
2090,Angola,Paulo Lukamba,788340602,Stub
2091,Angola,Anibal João Melo,771991458,Start
2092,Angola,Lopo do Nascimento,794206406,Stub
2093,Angola,Pitra Neto,714976517,Stub
2094,Angola,Kundy Pahiama,800989005,Stub
2095,Angola,Juilão Mateus Paulo,801631929,Stub
2096,Angola,Isaías Samakuva,713318809,Stub
2097,Angola,Fernando José de França Dias Van-Dúnem,787095864,Stub
2098,Angola,Uanhenga Xitu,793869492,Stub
2099,Angola,Abel Chivukuvuku,710730271,Stub
2100,Angola,Domingos Manuel Njinga,796556790,C
2101,Angola,Jerónimo Elavoko Wanga,800247641,Stub
2102,Angola,President of Angola,788944470,Stub
2103,Angola,João Lourenço,713323702,Stub
2104,Angola,Agostinho Neto,800247804,Stub
2105,Angola,José Eduardo dos Santos,744573173,Stub
2106,Angola,Template:AngolanPresidents,711020711,Stub
2107,Angola,"Template:1992 candidates, Angola",707213784,Stub
2108,Angola,Template:Angola-politician-stub,713469695,Stub
2109,Angola,Kamu de Almeida,759737513,Stub
2110,Angola,Luís de Almeida,752753907,Stub
2111,Angola,Nito Alves,800233344,Stub
2112,Angola,Valentim Amões,800233405,Stub
2113,Angola,Mário Pinto de Andrade,715463290,Stub
2114,Angola,Cristiano André,783640980,Stub
2115,Angola,Samuel Tito Armando,778673851,Stub
2116,Angola,Mawete João Baptista,780752175,Stub
2117,Angola,António Dias Cardoso,714975430,Stub
2118,Angola,Ana Maria Teles Carreira,712046802,Stub
2119,Angola,Demosthenes Amos Chilingutila,776569751,Stub
2120,Angola,Dinho Chingunji,787178508,Stub
2121,Angola,Kafundanga Chingunji,713011130,Stub
2122,Angola,Carlos Contreiras,745551235,Stub
2123,Angola,Antonio da Costa Fernandes,804255017,GA
2124,Angola,Tony da Costa Fernandes,713330500,Stub
2125,Angola,Domingos Culolo,787094495,Stub
2126,Angola,Josefina Pitra Diakité,805600045,GA
2127,Angola,Hélder Vieira Dias,713053653,Stub
2128,Angola,Elísio de Figueiredo,713313110,Stub
2129,Angola,Kambamba Kulaxingo,713334490,Stub
2130,Angola,Lúcio Lara,623334577,Stub
2131,Angola,Gilberto Buta Lutucuta,752752799,Stub
2132,Angola,Ilídio Machado,713328373,Stub
2133,Angola,Aliceres Mango,755328826,Stub
2134,Angola,João Manuel Bernardo,783282959,Stub
2135,Angola,Jose João Manuel,785370471,Stub
2136,Angola,Eugenio Manuvakola,713453404,Stub
2137,Angola,Pedro Fernando Mavunza,752753836,Stub
2138,Angola,Rodrigues Mingas,722314224,Start
2139,Angola,Marcolino Moco,766497681,Start
2140,Angola,José Pedro de Morais,770473369,Start
2141,Angola,António Alberto Neto,713281421,Stub
2142,Angola,Hendrick Vaal Neto,805206958,Start
2143,Angola,Miguel Neto,790668979,Start
2144,Angola,Lucas Ngonda,714642389,Stub
2145,Angola,Daniel Ntongi-Nzinga,752753780,Stub
2146,Angola,Miguel Maria N'Zau Puna,800247488,Stub
2147,Angola,Manuel Pedro Pacavira,540117421,Stub
2148,Angola,José Patrício,435008715,Stub
2149,Angola,Joaquim Pinto de Andrade,802700422,Stub
2150,Angola,Francisco Romão,781192834,Start
2151,Angola,Rui de Sá,771991727,Stub
2152,Angola,José Filomeno dos Santos,783299895,Start
2153,Angola,Bornito de Sousa,794379535,C
2154,Angola,Brito Sozinho,782313343,Start
2155,Angola,Henrique N'zita Tiago,756356311,Start
2156,Angola,Osvaldo de Jesus Serra Van-Dúnem,772082591,Stub
2157,Angola,Afonso Van-Dunem,802530534,Start
2158,Angola,José Maria Botelho de Vasconcelos,792385356,Stub
2159,Angola,Albina Africano,790643160,Start
2160,Angola,David Mendes,737168055,Start
2161,Angola,Manuel Vicente,790858165,Stub
2162,Angola,Mfulupinga Nlando Victor,703532164,Stub
2163,Antigua and Barbuda,Hazelyn Francis,779376479,Stub
2164,Antigua and Barbuda,Louise Lake-Tack,804874780,C
2165,Antigua and Barbuda,Jacqui Quinn-Leandro,799633100,Start
2166,Antigua and Barbuda,Governor-General of Antigua and Barbuda,799600595,Stub
2167,Antigua and Barbuda,"Government House, Antigua and Barbuda",799329240,Start
2168,Antigua and Barbuda,James Carlisle,772583198,Start
2169,Antigua and Barbuda,Wilfred Jacobs,774239918,Stub
2170,Antigua and Barbuda,Rodney Williams (governor-general),752753064,Stub
2171,Antigua and Barbuda,Charles Henry Major,762082122,Start
2172,Antigua and Barbuda,Monarchy of Antigua and Barbuda,780318515,Start
2173,Antigua and Barbuda,Prime Minister of Antigua and Barbuda,802661745,C
2174,Antigua and Barbuda,Lester Bird,777442239,Start
2175,Antigua and Barbuda,Vere Bird,789914066,Stub
2176,Antigua and Barbuda,Gaston Browne,777612121,Stub
2177,Antigua and Barbuda,Baldwin Spencer,760911008,Stub
2178,Antigua and Barbuda,George Walter,787006425,C
2179,Antigua and Barbuda,Template:Prime Minister of Antigua and Barbuda,804276519,Start
2180,Antigua and Barbuda,Randolph Beazer,784776680,Start
2181,Antigua and Barbuda,Tim Hector,802610698,C
2182,Antigua and Barbuda,Harold Lovell,783470323,Start
2183,Antigua and Barbuda,John Lyons (Antiguan politician),802383745,C
2184,Antigua and Barbuda,Bernard Percival,712573588,Start
2185,Antigua and Barbuda,Benjamin Pine,805395191,C
2186,Antigua and Barbuda,William Frederick Haynes Smith,705597487,Stub
2187,Antigua and Barbuda,Studiation Brown,799401883,Start
2188,Argentina,Mariano Acosta (politician),707317818,Stub
2189,Argentina,Juan Pedro Aguirre,802539607,C
2190,Argentina,Adolfo Alsina,799334327,C
2191,Argentina,Valentín Alsina,713476015,Stub
2192,Argentina,María Julia Alsogaray,788194940,Start
